t,o,c,h,l,v
2018-09-21,19.846666666666664,19.94,20.038666666666664,19.691333333333333,5050478.0
2018-09-24,19.898666666666667,19.978666666666665,20.2,19.572,4842961.0
2018-09-25,20.0,20.066,20.30666666666667,19.766666666666666,4481729.0
2018-09-26,20.127333333333336,20.638666666666666,20.926,20.074,7843216.0
2018-09-27,20.86,20.50133333333333,20.99733333333333,20.46066666666667,8509084.0
2018-09-28,18.017333333333333,17.651333333333334,18.53333333333333,17.370666666666665,33649700.0
2018-10-01,20.384666666666664,20.71333333333333,20.762666666666668,20.07,21777597.0
2018-10-02,20.93,20.067999999999998,21.122666666666664,19.94333333333333,11743511.0
2018-10-03,20.221999999999998,19.653333333333332,20.30666666666667,19.438,7994988.0
2018-10-04,19.596666666666664,18.788666666666664,19.6,18.511333333333333,9814212.0
2018-10-05,18.31,17.46333333333333,18.325333333333333,17.333333333333332,17944537.0
2018-10-08,17.634666666666664,16.704,17.850666666666665,16.6,13472653.0
2018-10-09,17.016666666666666,17.52,17.784666666666666,16.886666666666667,12060574.0
2018-10-10,17.640666666666668,17.125333333333334,17.700666666666667,16.518,12815278.0
2018-10-11,17.168666666666663,16.81533333333333,17.483333333333334,16.602,8167738.0
2018-10-12,17.4,17.252,17.466,16.800666666666665,7201404.0
2018-10-15,17.270666666666667,17.305999999999997,17.552,16.96933333333333,6199965.0
2018-10-16,17.71333333333333,18.43933333333333,18.492,17.482666666666667,9526401.0
2018-10-17,18.826666666666664,18.118666666666666,18.846666666666664,17.72,8655542.0
2018-10-18,17.95266666666667,17.594,18.066666666666666,17.53333333333333,5421184.0
2018-10-19,17.826,17.333333333333332,17.977333333333334,16.9,9375549.0
2018-10-22,17.378666666666668,17.396666666666665,17.457333333333334,16.839333333333332,5600260.0
2018-10-23,17.591333333333335,19.609333333333332,19.862000000000002,17.473333333333336,19027753.0
2018-10-24,20.07,19.233333333333334,20.296,19.04866666666667,20058258.0
2018-10-25,21.148000000000003,20.990666666666666,21.4,20.067333333333334,20840724.0
2018-10-26,20.55,22.06,22.659999999999997,20.44333333333333,27425520.0
2018-10-29,22.498,22.323333333333334,23.144000000000002,21.766666666666666,14486027.0
2018-10-30,21.892666666666667,21.993333333333332,22.526666666666664,21.483999999999998,9126704.0
2018-10-31,22.169333333333334,22.488,22.8,21.94,7624348.0
2018-11-01,22.550666666666665,22.951999999999998,23.18933333333333,22.315333333333335,8000132.0
2018-11-02,22.916,23.094,23.279999999999998,22.727333333333334,7807971.0
2018-11-05,22.7,22.759999999999998,22.930666666666664,22.00933333333333,7831048.0
2018-11-06,22.604666666666667,22.737333333333332,23.253333333333334,22.406,6762889.0
2018-11-07,22.889333333333333,23.21066666666667,23.412,22.72,7374522.0
2018-11-08,23.233333333333334,23.426666666666666,23.838666666666665,23.229333333333333,7090674.0
2018-11-09,23.266666666666666,23.36733333333333,23.6,23.015333333333334,5098846.0
2018-11-12,23.224666666666668,22.08533333333333,23.318666666666665,22.022666666666666,6941523.0
2018-11-13,22.21066666666667,22.582,22.98,22.146666666666665,5448597.0
2018-11-14,22.846666666666664,22.933333333333334,23.140666666666668,22.476666666666667,5040287.0
2018-11-15,22.822,23.229333333333333,23.238666666666667,22.602666666666668,4625719.0
2018-11-16,23.012666666666668,23.62066666666667,23.71333333333333,23.008,7206191.0
2018-11-19,23.755999999999997,23.564666666666668,24.45,23.525333333333332,9708871.0
2018-11-20,22.78333333333333,23.166,23.32,22.236666666666668,8004709.0
2018-11-21,23.466666666666665,22.546,23.540000000000003,22.493333333333332,4686808.0
2018-11-23,22.28966666666667,21.721999999999998,22.5,21.703333333333333,4202642.0
2018-11-26,21.666666666666668,23.066666666666666,23.081333333333333,21.666666666666668,7992141.0
2018-11-27,22.67,22.928,23.130666666666666,22.366666666666667,6358300.0
2018-11-28,23.066,23.191333333333333,23.218666666666664,22.814,4127578.0
2018-11-29,23.133333333333333,22.744666666666667,23.166666666666668,22.636666666666667,3080724.0
2018-11-30,22.788666666666664,23.365333333333336,23.44,22.550666666666665,5628895.0
2018-12-03,24.0,23.899333333333335,24.4,23.466666666666665,8306511.0
2018-12-04,23.736666666666668,23.98,24.578666666666667,23.466666666666665,8461945.0
2018-12-06,23.733999999999998,24.204,24.492,23.384,7842508.0
2018-12-07,24.6,23.86466666666667,25.299333333333333,23.84333333333333,11511177.0
2018-12-10,24.0,24.34333333333333,24.398666666666667,23.541333333333334,6613455.0
2018-12-11,24.660666666666668,24.450666666666667,24.811333333333334,24.015333333333334,6308769.0
2018-12-12,24.628,24.44,24.794,24.344,5027048.0
2018-12-13,24.676666666666666,25.119333333333334,25.162666666666667,24.45,7365854.0
2018-12-14,25.0,24.380666666666666,25.191333333333333,24.288666666666664,6337555.0
2018-12-17,24.133333333333333,23.228,24.38,22.925333333333334,7674008.0
2018-12-18,23.369333333333334,22.468666666666664,23.436666666666667,22.246,7099999.0
2018-12-19,22.506666666666668,22.198,23.134,21.982666666666667,8274181.0
2018-12-20,21.803333333333335,21.025333333333332,22.019333333333336,20.791333333333334,9071858.0
2018-12-21,21.159999999999997,21.317999999999998,21.564666666666668,20.829333333333334,8016801.0
2018-12-24,20.9,19.692666666666664,20.966666666666665,19.68,5559913.0
2018-12-26,20.0,21.73933333333333,21.798000000000002,19.605999999999998,8163138.0
2018-12-27,21.322666666666663,21.075333333333333,21.478,20.1,8575133.0
2018-12-28,21.540000000000003,22.258,22.416,21.227333333333334,9938992.0
2018-12-31,22.519333333333336,22.186666666666667,22.613999999999997,21.683999999999997,6302338.0
2019-01-02,20.406666666666666,20.674666666666667,21.008666666666667,19.92,11658648.0
2019-01-03,20.466666666666665,20.024,20.626666666666665,19.825333333333333,6965184.0
2019-01-04,20.4,21.179333333333332,21.2,20.182000000000002,7394116.0
2019-01-07,21.448,22.330666666666666,22.449333333333335,21.183333333333334,7551225.0
2019-01-08,22.79733333333333,22.35666666666667,22.933999999999997,21.801333333333332,7008516.0
2019-01-09,22.366666666666667,22.568666666666665,22.9,22.098000000000003,5432945.0
2019-01-10,22.293333333333333,22.998,23.026,22.119333333333334,6056354.0
2019-01-11,22.805999999999997,23.150666666666666,23.227333333333334,22.584666666666664,5039052.0
2019-01-14,22.825333333333333,22.293333333333333,22.833333333333332,22.266666666666666,5247284.0
2019-01-15,22.333333333333332,22.962,23.253333333333334,22.3,6056590.0
2019-01-16,22.98533333333333,23.07,23.466666666666665,22.9,4691739.0
2019-01-17,23.080666666666666,23.154,23.433333333333334,22.94333333333333,3676733.0
2019-01-18,21.53333333333333,20.150666666666666,21.808666666666667,19.982,24150763.0
2019-01-22,20.32133333333333,19.928,20.53333333333333,19.7,12066741.0
2019-01-23,19.5,19.172666666666665,19.633333333333333,18.779333333333334,12529993.0
2019-01-24,18.868666666666666,19.434,19.578666666666667,18.618666666666666,8012155.0
2019-01-25,19.625999999999998,19.802666666666667,19.901333333333334,19.303333333333335,7258078.0
2019-01-28,19.527333333333335,19.758666666666667,19.830666666666666,19.183333333333334,6423279.0
2019-01-29,19.684666666666665,19.830666666666666,19.904,19.453333333333333,4621692.0
2019-01-30,20.029999999999998,20.584666666666667,20.6,19.899333333333335,11250318.0
2019-01-31,20.066666666666666,20.468,20.770666666666667,19.6,12569245.0
2019-02-01,20.361333333333334,20.814,21.073333333333334,20.233333333333334,7283441.0
2019-02-04,20.865333333333336,20.859333333333332,21.02,20.125333333333334,7352082.0
2019-02-05,20.832666666666668,21.423333333333336,21.496,20.816666666666666,6742765.0
2019-02-06,21.305999999999997,21.148000000000003,21.616,21.041333333333334,5038546.0
2019-02-07,20.886666666666667,20.500666666666667,20.98,20.2,6520611.0
2019-02-08,20.455333333333332,20.386666666666667,20.496666666666666,19.9,5844212.0
2019-02-11,20.773333333333333,20.855999999999998,21.240000000000002,20.7,7129713.0
2019-02-12,21.08,20.787333333333333,21.212666666666667,20.641333333333332,5517570.0
2019-02-13,20.823333333333334,20.544666666666668,20.85,20.371333333333332,5141617.0
2019-02-14,20.22533333333333,20.25133333333333,20.45133333333333,20.066666666666666,5200832.0
2019-02-15,20.3,20.525333333333332,20.53333333333333,20.259999999999998,3904947.0
2019-02-19,20.437333333333335,20.375999999999998,20.769333333333336,20.36466666666667,4168443.0
2019-02-20,20.294,20.170666666666666,20.42,19.933333333333334,7142117.0
2019-02-21,20.120666666666665,19.415333333333333,20.21599333333333,19.366666666666667,8909182.0
2019-02-22,19.632666666666665,19.647333333333332,19.766666666666666,19.473333333333336,5740558.0
2019-02-25,19.860666666666667,19.918,20.19333333333333,19.8,6626522.0
2019-02-26,19.481333333333335,19.857333333333333,20.134,19.25133333333333,8582535.0
2019-02-27,20.118666666666666,20.982666666666667,21.086666666666666,20.03666666666667,11183908.0
2019-02-28,21.261333333333333,21.325333333333333,21.333333333333332,20.720666666666666,10520653.0
2019-03-01,20.462666666666667,19.65266666666667,20.47533333333333,19.459999999999997,22911375.0
2019-03-04,19.874666666666666,19.024,19.933333333333334,18.851999999999997,17096818.0
2019-03-05,18.8,18.436,18.933333333333334,18.006666666666668,18764740.0
2019-03-06,18.432000000000002,18.416,18.767333333333333,18.292666666666666,10335485.0
2019-03-07,18.589333333333332,18.43933333333333,18.98,18.28333333333333,9442483.0
2019-03-08,18.46066666666667,18.942666666666664,19.03933333333333,18.392666666666667,8819625.0
2019-03-11,18.901333333333334,19.39466666666667,19.418666666666663,18.7,7392278.0
2019-03-12,19.099333333333334,18.890666666666668,19.204666666666665,18.737333333333332,7504137.0
2019-03-13,18.926666666666666,19.264,19.466,18.846666666666664,6844719.0
2019-03-14,19.496666666666666,19.330666666666666,19.692666666666664,19.219333333333335,7103447.0
2019-03-15,18.900666666666666,18.362000000000002,18.91466666666667,18.293333333333333,14785531.0
2019-03-18,18.4,17.966,18.53666666666667,17.82,10280980.0
2019-03-19,17.833333333333336,17.831333333333337,18.220000000000006,17.564000000000004,11800630.0
2019-03-20,17.979333333333333,18.240000000000002,18.331333333333333,17.753333333333334,6908224.0
2019-03-21,18.173333333333336,18.267999999999997,18.43,17.896666666666665,5947098.0
2019-03-22,18.171999999999997,17.63533333333333,18.186666666666667,17.6,8745609.0
2019-03-25,17.314,17.361333333333334,17.545333333333332,16.964,10215029.0
2019-03-26,17.62933333333333,17.851333333333333,18.017333333333333,17.628666666666668,7350948.0
2019-03-27,17.916666666666668,18.322,18.358,17.878666666666668,8779166.0
2019-03-28,18.477333333333334,18.574666666666666,18.688666666666666,18.34,6774093.0
2019-03-29,18.58,18.657333333333334,18.677333333333333,18.3,5991338.0
2019-04-01,18.841333333333335,19.278666666666666,19.279999999999998,18.752,8110439.0
2019-04-02,19.22,19.058666666666667,19.296,18.925333333333334,5478940.0
2019-04-03,19.154666666666667,19.454,19.744666666666667,19.144666666666666,7929864.0
2019-04-04,17.459333333333333,17.851999999999997,18.08,17.372666666666664,23720729.0
2019-04-05,17.990666666666666,18.330666666666666,18.406666666666666,17.740666666666666,13038257.0
2019-04-08,18.512666666666668,18.21333333333333,18.744,18.029333333333334,10410436.0
2019-04-09,18.11,18.154,18.333333333333332,17.974,5904031.0
2019-04-10,18.449333333333335,18.404,18.558666666666667,18.192666666666664,7061314.0
2019-04-11,17.88666666666667,17.89466666666667,18.03333333333334,17.70666666666667,9835927.0
2019-04-12,18.01466666666667,17.846666666666668,18.130000000000003,17.788666666666668,6745974.0
2019-04-15,17.908666666666665,17.758666666666667,17.925333333333334,17.242,10038579.0
2019-04-16,17.716666666666665,18.224,18.333333333333332,17.648000000000003,7272930.0
2019-04-17,18.316666666666666,18.082,18.319333333333333,17.90266666666667,5126468.0
2019-04-18,18.082,18.217333333333332,18.322666666666663,17.983333333333334,5876325.0
2019-04-22,17.933333333333334,17.516666666666666,17.978666666666665,17.49866666666667,12147141.0
2019-04-23,17.34333333333333,17.59333333333333,17.706666666666667,17.05,10943859.0
2019-04-24,17.590000000000003,17.244000000000003,17.688000000000002,17.200000000000003,10727454.0
2019-04-25,17.0,16.508666666666667,17.266666666666666,16.404666666666667,21849393.0
2019-04-26,16.433333333333334,15.675999999999998,16.445333333333334,15.408666666666667,22360709.0
2019-04-29,15.724,16.098,16.26533333333333,15.478,16714476.0
2019-04-30,16.137333333333334,15.912666666666667,16.28066666666667,15.799999999999999,9464628.0
2019-05-01,15.923333333333332,15.600666666666665,16.0,15.433333333333334,10704354.0
2019-05-02,16.368000000000002,16.273333333333333,16.47533333333333,15.847999999999999,18159339.0
2019-05-03,16.257333333333335,17.002,17.107333333333333,16.232666666666667,23706771.0
2019-05-06,16.668,17.022666666666666,17.223333333333336,16.566666666666666,10833943.0
2019-05-07,17.12,16.470666666666666,17.147333333333332,16.34,10131408.0
2019-05-08,16.462666666666667,16.322666666666667,16.706666666666667,16.279999999999998,6176440.0
2019-05-09,16.133333333333333,16.131999999999998,16.245333333333335,15.796,6711382.0
2019-05-10,15.983333333333333,15.968,16.132666666666665,15.734666666666667,7008336.0
2019-05-13,15.467333333333332,15.133999999999999,15.498,14.966666666666667,10834796.0
2019-05-14,15.286666666666667,15.487333333333334,15.633333333333333,15.2,7252412.0
2019-05-15,15.287999999999998,15.463333333333333,15.496,15.016666666666666,7295976.0
2019-05-16,15.299333333333333,15.222000000000001,15.4,15.1,7483273.0
2019-05-17,14.797333333333334,14.068666666666667,14.816,13.927999999999999,17786666.0
2019-05-20,13.520000000000001,13.690666666666667,13.733333333333333,13.016666666666666,20526195.0
2019-05-21,13.184,13.672,13.826666666666666,13.069333333333333,18003899.0
2019-05-22,13.273333333333333,12.848666666666666,13.596,12.785333333333334,18685187.0
2019-05-23,12.956,13.032666666666668,13.298,12.414666666666667,26547142.0
2019-05-24,13.322000000000001,12.708666666666666,13.331999999999999,12.583333333333334,14136572.0
2019-05-28,12.746666666666666,12.58,13.0,12.523333333333333,10312901.0
2019-05-29,12.473333333333333,12.657333333333334,12.825999999999999,12.335999999999999,11968638.0
2019-05-30,12.583333333333334,12.548,12.817333333333332,12.468,7926475.0
2019-05-31,12.34,12.344,12.661333333333332,12.273333333333333,10406732.0
2019-06-03,12.367333333333333,11.931333333333333,12.445333333333334,11.799333333333333,13064410.0
2019-06-04,12.073333333333332,12.906666666666666,12.931999999999999,11.974,13807522.0
2019-06-05,13.245333333333333,13.106,13.418666666666667,12.79,13510756.0
2019-06-06,13.629333333333333,13.729999999999999,14.066666666666666,13.453333333333333,20242151.0
2019-06-07,13.666666666666666,13.633333333333333,14.056253333333332,13.5666,16003527.0
2019-06-10,14.016666666666666,14.192,14.462666666666665,13.934,10585039.0
2019-06-11,14.609333333333332,14.473333333333333,14.726666666666667,14.233333333333333,11653537.0
2019-06-12,14.863333333333332,13.950666666666667,14.892,13.933333333333334,15197544.0
2019-06-13,14.025333333333332,14.260666666666667,14.326666666666666,13.834,8168260.0
2019-06-14,14.083333333333334,14.328,14.443333333333333,14.026666666666667,7433402.0
2019-06-17,14.365333333333332,15.002,15.133333333333333,14.284666666666666,12316803.0
2019-06-18,15.248,14.982666666666667,15.649333333333333,14.837333333333333,12715788.0
2019-06-19,15.007333333333333,15.095333333333334,15.184666666666667,14.737333333333334,6575135.0
2019-06-20,14.866666666666667,14.641333333333334,15.126666666666667,14.423333333333332,11863462.0
2019-06-21,14.414666666666667,14.790666666666668,14.812,14.366666666666667,8202078.0
2019-06-24,14.882666666666667,14.909333333333333,15.057333333333334,14.734666666666667,5750771.0
2019-06-25,14.959333333333332,14.650666666666666,15.022666666666666,14.632666666666667,6182071.0
2019-06-26,14.687333333333333,14.618,15.148666666666665,14.54,8507208.0
2019-06-27,14.629999999999999,14.856,14.86,14.49,6339710.0
2019-06-28,14.732666666666667,14.897333333333334,15.011333333333333,14.72,6851384.0
2019-07-01,15.347333333333333,15.144666666666666,15.54,15.085333333333333,8237964.0
2019-07-02,15.259333333333332,14.97,15.276666666666667,14.814666666666666,9259027.0
2019-07-03,15.959333333333332,15.66,16.104666666666667,15.633999999999999,14201148.0
2019-07-05,15.638,15.54,15.696666666666665,15.386666666666667,7065738.0
2019-07-08,15.416,15.356,15.483333333333333,15.244,5880542.0
2019-07-09,15.264666666666667,15.337333333333333,15.4,15.152,6190835.0
2019-07-10,15.61,15.927999999999999,15.929333333333332,15.542666666666666,9145736.0
2019-07-11,15.876,15.906666666666666,16.1,15.72,7514430.0
2019-07-12,15.983333333333333,16.33866666666667,16.358666666666664,15.980666666666666,9200521.0
2019-07-15,16.53333333333333,16.9,16.961333333333332,16.324,11000092.0
2019-07-16,16.62,16.825333333333333,16.902,16.528666666666666,8148989.0
2019-07-17,17.044666666666664,16.990666666666666,17.220666666666666,16.89,9764727.0
2019-07-18,17.003333333333334,16.902666666666665,17.05,16.792666666666666,4764483.0
2019-07-19,17.046,17.212,17.330666666666666,16.974666666666668,7048410.0
2019-07-22,17.250000000000004,17.045333333333335,17.47666666666667,16.946,6846273.0
2019-07-23,17.113999999999997,17.34466666666667,17.365333333333336,16.966666666666665,5023121.0
2019-07-24,17.278000000000002,17.658666666666665,17.738,17.21066666666667,11072835.0
2019-07-25,15.566666666666666,15.254666666666667,15.633333333333333,15.036666666666667,22418252.0
2019-07-26,15.127999999999998,15.202666666666666,15.350666666666665,14.816666666666666,10027697.0
2019-07-29,15.139333333333333,15.718,15.729333333333333,15.068666666666667,9273331.0
2019-07-30,15.526666666666667,16.150666666666666,16.224,15.478666666666667,8109014.0
2019-07-31,16.2,16.107333333333333,16.445333333333334,15.776666666666667,9178208.0
2019-08-01,16.176666666666666,15.59,16.300666666666665,15.451333333333334,8259516.0
2019-08-02,15.423333333333332,15.622666666666667,15.751333333333333,15.281999999999998,6136481.0
2019-08-05,15.306666666666667,15.221333333333332,15.424666666666667,15.052,7028279.0
2019-08-06,15.458666666666666,15.383333333333333,15.5,15.049999999999999,5564200.0
2019-08-07,15.1,15.561333333333332,15.571333333333333,15.053333333333335,4776500.0
2019-08-08,15.629999999999999,15.886666666666667,15.986666666666666,15.51,5274349.0
2019-08-09,15.736666666666666,15.667333333333334,15.930666666666667,15.587333333333333,3898244.0
2019-08-12,15.532666666666668,15.267333333333333,15.718,15.25,4663937.0
2019-08-13,15.254,15.666666666666666,15.733333333333333,15.17,4868998.0
2019-08-14,15.414,14.641333333333334,15.433333333333334,14.446,9562591.0
2019-08-15,14.724,14.376,14.770666666666667,14.103333333333333,8231952.0
2019-08-16,14.443999999999999,14.662666666666667,14.816,14.401333333333334,5207376.0
2019-08-19,14.947333333333333,15.122000000000002,15.188666666666668,14.78,5311748.0
2019-08-20,15.174666666666667,15.057333333333334,15.272666666666666,14.969333333333333,4170527.0
2019-08-21,14.800666666666666,14.722000000000001,14.881333333333332,14.506666666666666,7799744.0
2019-08-22,14.853333333333333,14.81,15.026666666666667,14.548,6564964.0
2019-08-23,14.664666666666667,14.093333333333334,14.744666666666665,14.066666666666666,8559704.0
2019-08-26,14.24,14.333333333333334,14.334666666666667,14.102666666666666,5054414.0
2019-08-27,14.382666666666667,14.272,14.586666666666668,14.135333333333334,5420727.0
2019-08-28,14.246,14.372666666666667,14.483333333333333,14.154,3223082.0
2019-08-29,14.6,14.780666666666667,14.893333333333333,14.533333333333333,5183104.0
2019-08-30,15.276666666666667,15.040666666666668,15.496,14.947333333333333,9327775.0
2019-09-03,14.938666666666668,15.000666666666666,15.263333333333332,14.877333333333333,5360546.0
2019-09-04,15.126,14.712,15.230666666666666,14.614,5768696.0
2019-09-05,14.833333333333334,15.305333333333333,15.32,14.723333333333333,7403322.0
2019-09-06,15.146666666666667,15.163333333333332,15.309333333333333,15.011333333333333,4189372.0
2019-09-09,15.333333333333334,15.452666666666666,15.584,15.281999999999998,4802669.0
2019-09-10,15.386666666666667,15.702666666666666,15.702666666666666,15.262666666666666,4883714.0
2019-09-11,15.825333333333333,16.473333333333333,16.544666666666664,15.733333333333333,10042777.0
2019-09-12,16.513333333333332,16.391333333333332,16.9,16.293333333333333,8581210.0
2019-09-13,16.464000000000002,16.346666666666668,16.563333333333336,16.32466666666667,5313145.0
2019-09-16,16.4,16.187333333333335,16.495333333333335,16.078,4728096.0
2019-09-17,16.164666666666665,16.319333333333333,16.37333333333333,16.02466666666667,3946909.0
2019-09-18,16.333333333333332,16.232666666666667,16.544666666666664,16.158,4228103.0
2019-09-19,16.400000000000002,16.44,16.529333333333337,16.32266666666667,4883135.0
2019-09-20,16.432666666666666,16.041333333333334,16.46333333333333,15.877333333333333,6506264.0
2019-09-23,16.0,16.082,16.345333333333333,15.948,4391630.0
2019-09-24,16.101333333333333,14.880666666666666,16.132666666666665,14.840666666666667,12941112.0
2019-09-25,14.970666666666666,15.246666666666666,15.265333333333333,14.557333333333334,9444286.0
2019-09-26,15.377333333333333,16.170666666666666,16.220666666666666,15.16,12078785.0
2019-09-27,16.146666666666665,16.142,16.580666666666666,15.915333333333333,11123179.0
2019-09-30,16.2,16.058,16.26533333333333,15.740666666666668,5946161.0
2019-10-01,16.1,16.312666666666665,16.396666666666665,15.942,6196290.0
2019-10-02,16.21933333333333,16.208666666666666,16.31,15.962,6256548.0
2019-10-03,15.457333333333334,15.535333333333334,15.632,14.952,15137763.0
2019-10-04,15.440666666666667,15.428666666666667,15.652,15.204666666666666,8021180.0
2019-10-07,15.32,15.848,15.904,15.236666666666666,8086957.0
2019-10-08,15.724666666666666,16.003333333333334,16.262666666666668,15.633333333333333,8702338.0
2019-10-09,16.088,16.302,16.486666666666668,16.043333333333333,6935033.0
2019-10-10,16.352,16.316,16.618666666666666,16.105333333333334,6313417.0
2019-10-11,16.476666666666667,16.526,16.738666666666667,16.454,8488159.0
2019-10-14,16.526666666666667,17.130666666666666,17.236666666666668,16.47533333333333,10226863.0
2019-10-15,17.18,17.192666666666664,17.333333333333332,16.941333333333333,6479456.0
2019-10-16,17.159333333333333,17.316666666666666,17.473333333333336,17.128,6704303.0
2019-10-17,17.5,17.46466666666667,17.651999999999997,17.34466666666667,4779043.0
2019-10-18,17.38,17.13,17.52,17.006666666666668,5720888.0
2019-10-21,17.221999999999998,16.9,17.3,16.67866666666667,5020339.0
2019-10-22,16.954666666666665,17.038666666666668,17.221999999999998,16.723333333333333,4625095.0
2019-10-23,16.966666666666665,16.978666666666665,17.076,16.756666666666668,11216182.0
2019-10-24,19.891333333333332,19.978666666666665,20.328666666666667,19.279999999999998,29819231.0
2019-10-25,19.848000000000003,21.875333333333334,22.0,19.740666666666666,30006091.0
2019-10-28,21.836000000000002,21.84733333333333,22.722666666666665,21.506666666666668,18737839.0
2019-10-29,21.332666666666668,21.081333333333337,21.62,20.983333333333334,12684267.0
2019-10-30,20.866666666666667,21.000666666666667,21.252666666666666,20.66466666666667,9641810.0
2019-10-31,20.873333333333335,20.994666666666667,21.266666666666666,20.866666666666667,5066956.0
2019-11-01,21.088,20.887333333333334,21.098666666666666,20.653333333333332,6383929.0
2019-11-04,20.986666666666668,21.16466666666667,21.462666666666667,20.61733333333333,8787040.0
2019-11-05,21.308,21.148000000000003,21.567333333333334,21.074666666666666,6943417.0
2019-11-06,21.2,21.772,21.781333333333336,20.966666666666665,7940932.0
2019-11-07,21.942666666666664,22.369333333333334,22.766666666666666,21.868,14467348.0
2019-11-08,22.3,22.476,22.49733333333333,22.166666666666668,6074221.0
2019-11-11,22.93,23.005999999999997,23.279333333333334,22.8,9993689.0
2019-11-12,23.126666666666665,23.328666666666667,23.358,22.936,7359383.0
2019-11-13,23.666666666666668,23.074,23.755333333333333,23.012,8467863.0
2019-11-14,23.074,23.290000000000003,23.589333333333332,22.860666666666667,6471703.0
2019-11-15,23.375999999999998,23.478,23.52,23.224,4812563.0
2019-11-18,23.528000000000002,23.332666666666668,23.543333333333333,23.073333333333334,4408505.0
2019-11-19,23.45,23.968,23.999333333333333,23.186666666666667,7736078.0
2019-11-20,24.0,23.481333333333335,24.08,23.304666666666666,6733965.0
2019-11-21,23.634,23.65533333333333,24.055999999999997,23.6,6110013.0
2019-11-22,22.677333333333333,22.20266666666667,22.733333333333334,22.0,16870642.0
2019-11-25,22.954666666666665,22.422666666666665,22.971333333333334,22.29733333333333,12345765.0
2019-11-26,22.351333333333333,21.928,22.366666666666667,21.80666666666667,7956239.0
2019-11-27,22.074666666666666,22.086000000000002,22.262,21.904666666666667,5563459.0
2019-11-29,22.074,21.996,22.084,21.833333333333332,2465629.0
2019-12-02,21.959999999999997,22.324666666666666,22.425333333333334,21.912666666666667,6081986.0
2019-12-03,22.174666666666667,22.413333333333334,22.527333333333335,22.146,6613476.0
2019-12-04,22.516666666666666,22.201999999999998,22.524,22.19,5536255.0
2019-12-05,22.188666666666666,22.02466666666667,22.294666666666668,21.816666666666666,3736976.0
2019-12-06,22.333333333333332,22.392666666666667,22.590666666666667,22.317999999999998,7618937.0
2019-12-09,22.43933333333333,22.63533333333333,22.96333333333333,22.338666666666665,9040217.0
2019-12-10,22.663999999999998,23.255999999999997,23.382,22.620666666666665,8839951.0
2019-12-11,23.458666666666666,23.513333333333332,23.812666666666665,23.406,6919162.0
2019-12-12,23.661333333333335,23.978666666666665,24.182666666666666,23.54866666666667,7776211.0
2019-12-13,24.07,23.892666666666667,24.34733333333333,23.642666666666667,6574281.0
2019-12-16,24.17,25.433333333333334,25.574,24.166666666666668,18220940.0
2019-12-17,25.266000000000002,25.266000000000002,25.7,25.06,8503775.0
2019-12-18,25.375333333333334,26.209999999999997,26.348000000000003,25.372,14136392.0
2019-12-19,26.488,26.936,27.123333333333335,26.433333333333334,18120307.0
2019-12-20,27.352666666666668,27.03933333333333,27.53333333333333,26.679333333333332,14785206.0
2019-12-23,27.451999999999998,27.948,28.134,27.333333333333332,13332821.0
2019-12-24,27.890666666666668,28.35,28.36466666666667,27.512666666666664,8054720.0
2019-12-26,28.527333333333335,28.729333333333333,28.898666666666667,28.423333333333336,10648289.0
2019-12-27,29.0,28.692,29.020666666666667,28.407333333333334,9956827.0
2019-12-30,28.586000000000002,27.646666666666665,28.599999999999998,27.284,12601265.0
2019-12-31,27.0,27.888666666666666,28.086000000000002,26.805333333333333,10292456.0
2020-01-02,28.3,28.684,28.71333333333333,28.113999999999997,9558386.0
2020-01-03,29.366666666666667,29.534,30.266666666666666,29.128,17794697.0
2020-01-06,29.36466666666667,30.102666666666668,30.104,29.333333333333332,10157499.0
2020-01-07,30.759999999999998,31.270666666666667,31.442,30.224,18209138.0
2020-01-08,31.58,32.809333333333335,33.23266666666667,31.215333333333334,31199393.0
2020-01-09,33.14,32.08933333333333,33.25333333333333,31.524666666666665,28463186.0
2020-01-10,32.11933333333334,31.876666666666665,32.32933333333333,31.58,12976832.0
2020-01-13,32.9,34.99066666666667,35.042,32.8,26307458.0
2020-01-14,36.284,35.86133333333333,36.494,34.99333333333333,29061377.0
2020-01-15,35.31733333333334,34.56666666666667,35.85600000000001,34.45266666666667,17368831.0
2020-01-16,32.916666666666664,34.23266666666667,34.297333333333334,32.81133333333334,21736653.0
2020-01-17,33.840666666666664,34.03333333333333,34.378,33.544000000000004,13629073.0
2020-01-21,35.35,36.480000000000004,36.572,35.227333333333334,17447270.0
2020-01-22,38.126,37.970666666666666,39.63333333333333,37.27333333333333,31369028.0
2020-01-23,37.61666666666667,38.14666666666667,38.8,37.04,19651042.0
2020-01-24,38.042,37.65466666666667,38.257333333333335,36.95066666666666,14353600.0
2020-01-27,36.132666666666665,37.20133333333333,37.629333333333335,35.952,13608068.0
2020-01-28,37.89933333333333,37.79333333333333,38.45399999999999,37.205333333333336,11788493.0
2020-01-29,38.379333333333335,38.73266666666667,39.31999999999999,37.82866666666666,18216672.0
2020-01-30,42.16133333333333,42.720666666666666,43.391999999999996,41.2,29005676.0
2020-01-31,42.666666666666664,43.37133333333334,43.53333333333333,42.168,15719266.0
2020-02-03,44.91266666666667,52.0,52.40933333333333,44.90133333333333,47233495.0
